show_id,actor_id
s1625,973
s1625,2715
s1625,5964
s1625,5965
s1625,5966
s1627,12
s1627,1005
s1627,45
s1627,5967
s1627,5968
s1627,644
s1627,5969
s1627,5970
s1627,5971
s1627,5972
s1630,5973
s1630,5974
s1630,5975
s1630,5781
s1630,5976
s1630,5977
s1630,5978
s1630,5471
s1630,5979
s1630,5980
s1630,5981
s1630,5982
s1630,5983
s1630,5984
s1630,5671
s1631,5664
s1631,5766
s1631,5985
s1631,5986
s1631,5987
s1631,5988
s1631,5989
s1631,5990
s1631,5991
s1632,5992
s1632,5993
s1632,5994
s1632,4513
s1632,4513
s1632,5995
s1632,5996
s1632,5997
s1632,5998
s1632,5999
s1633,6000
s1633,6001
s1633,6002
s1633,6003
s1633,6004
s1633,5290
s1633,6005
s1633,6006
s1633,6007
s1634,1452
s1634,4085
s1634,6008
s1634,6009
s1634,3311
s1634,6010
s1634,6011
s1634,6012
s1634,6013
s1636,6014
s1636,6015
s1636,6016
s1636,6017
s1636,6018
s1636,6019
s1636,6020
s1636,6021
s1636,6022
s1636,6023
s1637,2374
s1638,6024
s1638,6025
s1638,6026
s1638,6027
s1638,6028
s1643,6029
s1643,6030
s1643,6031
s1643,2992
s1643,6032
s1643,6033
s1643,6034
s1643,6035
s1643,6036
s1643,6037
s1643,6038
s1644,6039
s1644,6040
s1644,6041
s1644,6042
s1644,3862
s1644,6043
s1644,6044
s1644,6045
s1645,6046
s1645,6047
s1645,5779
s1645,6048
s1646,6049
s1647,6050
s1647,6051
s1647,6052
s1647,6053
s1647,6054
s1647,6055
s1647,6056
s1647,6057
s1647,6058
s1647,6059
s1647,6060
s1647,6061
s1647,6062
s1647,6063
s1647,6064
s1648,6065
s1648,6066
s1648,5658
s1648,5659
s1648,5891
s1648,6067
s1648,6068
s1648,6069
s1649,6070
s1649,2419
s1649,6071
s1649,6072
s1649,6073
s1649,4078
s1649,4876
s1651,6074
s1652,662
s1652,6075
s1652,6076
s1652,6077
s1652,6078
s1652,6079
s1652,6080
s1652,3293
s1654,6081
s1654,6082
s1654,6083
s1654,6084
s1654,6085
s1654,6086
s1654,6087
s1654,6088
s1655,1509
s1655,6089
s1655,4324
s1655,6090
s1655,4772
s1655,3960
s1655,6091
s1655,6092
s1656,6093
s1656,6094
s1656,6095
s1656,6096
s1656,6097
s1656,6098
s1656,6099
s1656,5265
s1656,6100
s1656,6101
s1656,6102
s1656,6103
s1656,6104
s1656,4585
s1657,1267
s1657,590
s1657,3406
s1657,6105
s1657,6106
s1657,6107
s1657,6108
s1658,6109
s1658,6110
s1658,6111
s1658,6112
s1658,6113
s1658,6114
s1658,6115
s1658,6116
s1658,6117
s1658,6118
s1658,6119
s1658,6120
s1658,6121
s1658,6122
s1658,6123
s1660,6124
s1660,451
s1660,6125
s1660,6126
s1660,6127
s1660,6128
s1660,6129
s1660,6130
s1660,6131
s1661,6074
s1663,6132
s1663,6133
s1663,6134
s1663,6135
s1663,6136
s1663,6137
s1663,6138
s1663,6139
s1663,6140
s1663,6141
s1663,6142
s1664,6143
s1664,6144
s1664,638
s1664,6145
s1664,6146
s1664,6147
s1664,6148
s1665,3042
s1665,3915
s1665,1295
s1665,3465
s1665,2417
s1665,61
s1665,5715
s1665,6149
s1665,3039
s1665,6150
s1665,6151
s1665,2256
s1665,1316
s1665,1549
s1665,5337
s1666,6152
s1666,6153
s1666,6154
s1666,6155
s1666,6156
s1666,6157
s1666,6158
s1667,6159
s1667,5264
s1667,6160
s1667,6161
s1667,6162
s1672,6163
s1672,6164
s1672,6165
s1672,6166
s1672,6167
s1672,6168
s1672,6169
s1672,6170
s1672,6171
s1674,6172
s1674,6173
s1674,1851
s1674,6174
s1674,6175
s1674,6176
s1674,6177
s1674,6178
s1674,6179
s1674,6180
s1675,5298
s1675,4005
s1675,6181
s1675,6182
s1675,6183
s1675,6184
s1675,919
s1675,6185
s1676,911
s1676,1163
s1676,6186
s1676,6187
s1676,6188
s1676,6189
s1676,6190
s1676,6191
s1676,6192
s1676,6193
s1676,6194
s1677,6195
s1677,816
s1677,6196
s1677,6197
s1677,4216
s1678,6198
s1678,3708
s1678,6199
s1678,6200
s1678,5508
s1678,5974
s1678,6201
s1678,6202
s1679,3646
s1679,6203
s1679,6204
s1679,6205
s1679,6206
s1679,303
s1679,6207
s1679,6208
s1679,6209
s1679,3877
s1679,6210
s1680,902
s1680,6211
s1680,1121
s1680,6212
s1680,6213
s1680,6214
s1680,6215
s1681,933
s1681,3646
s1681,947
s1681,6205
s1681,6216
s1681,6217
s1681,3661
s1681,6218
s1681,6219
s1682,5337
s1682,6220
s1682,6221
s1682,6222
s1682,6223
s1682,6224
s1682,6225
s1682,6226
s1682,6227
s1683,6065
s1683,6228
s1683,4998
s1683,6229
s1683,6230
s1683,6231
s1683,5508
s1683,6232
s1684,4009
s1684,6233
s1684,6234
s1684,6235
s1684,6236
s1684,6212
s1684,3086
s1684,6237
s1684,3640
s1684,851
s1686,6238
s1686,6239
s1686,6240
s1686,6241
s1686,6242
s1687,2386
s1690,6243
s1690,5913
s1690,6244
s1690,4700
s1690,5703
s1690,6245
s1690,6246
s1690,2111
s1690,6247
s1690,6248
s1692,6249
s1692,6250
s1692,6251
s1692,6252
s1692,6253
s1695,1272
s1695,1273
s1695,1274
s1695,2278
s1695,1275
s1695,383
s1695,1279
s1695,6254
s1695,6255
s1696,6256
s1696,6257
s1696,6258
s1696,6259
s1700,6260
s1700,6261
s1700,6262
s1700,6263
s1700,6264
s1700,6265
s1700,6266
s1700,6267
s1700,6268
s1701,6269
s1701,6270
s1701,6271
s1701,6272
s1701,6273
s1701,6274
s1701,6275
s1703,6276
s1703,6277
s1703,6278
s1703,4461
s1703,6279
s1703,6280
s1703,6281
s1703,6282
s1704,2674
s1704,5738
s1704,6283
s1704,6284
s1704,6285
s1704,6286
s1704,6287
s1704,6288
s1704,6289
s1704,6290
s1704,6291
s1706,5202
s1706,6292
s1706,6293
s1706,6294
s1706,6295
s1706,6296
s1706,6297
s1707,6298
s1707,6299
s1707,6300
s1707,6301
s1707,6302
s1707,6303
s1707,6304
s1707,6305
s1707,6306
s1707,6307
s1707,6308
s1707,6309
s1707,6310
s1707,6311
s1707,6312
s1707,4810
s1707,6313
s1707,6314
s1707,6315
s1707,6316
s1708,6198
s1708,6317
s1708,6318
s1708,6319
s1708,6320
s1708,6321
s1708,6322
s1708,6323
s1708,3698
s1708,6324
s1708,6325
s1710,6326
s1710,3709
s1710,5985
s1710,6327
s1710,6328
s1710,6329
s1710,6330
s1710,6331
s1710,6332
s1710,5680
s1711,6333
s1711,6334
s1711,1868
s1711,6335
s1711,332
s1711,6336
s1711,6337
s1711,6338
s1711,6339
s1711,6340
s1713,935
s1713,6341
s1713,891
s1713,4208
s1713,3654
s1713,310
s1713,6342
s1713,313
s1713,6343
s1714,6344
s1714,6345
s1714,6346
s1714,6347
s1714,6348
s1714,6349
s1714,6350
s1714,6351
s1715,6352
s1715,430
s1715,6353
s1715,6354
s1715,6355
s1715,6356
s1715,6357
s1715,6358
s1715,452
s1715,6359
s1715,6360
s1715,4101
s1715,1461
s1716,6361
s1716,6362
s1721,6363
s1721,4637
s1721,6364
s1721,6365
s1721,6366
s1721,6367
s1721,6368
s1721,6369
s1721,6370
s1726,6371
s1726,3687
s1726,1778
s1726,2786
s1726,6372
s1726,6373
s1726,6374
s1726,6375
s1726,6376
s1726,6377
s1726,6378
s1726,6379
s1726,6380
s1726,6381
s1728,6382
s1728,6383
s1728,6384
s1728,6385
s1728,6386
s1728,6387
s1728,6388
s1728,6389
s1729,6390
s1729,6391
s1729,6392
s1729,6393
s1729,6394
s1730,6395
s1730,44
s1730,6352
s1730,5441
s1730,6396
s1730,6397
s1730,2120
s1730,51
s1730,6398
s1732,6399
s1732,6400
s1732,6401
s1732,6402
s1732,6403
s1732,6404
s1732,6405
s1732,6406
s1732,6407
s1732,6408
s1732,6409
s1732,6410
s1732,6411
s1733,2484
s1733,5764
s1733,6412
s1733,6413
s1733,6414
s1733,6415
s1733,6416
s1733,6417
s1735,6418
s1735,6419
s1735,6420
s1735,6421
s1735,6422
s1736,3710
s1736,6423
s1736,5779
s1736,6424
s1736,5775
s1736,6425
s1736,6426
s1736,6427
s1737,5134
s1737,6428
s1737,6429
s1737,6430
s1737,6431
s1737,6432
s1737,4793
s1737,6433
s1737,6434
s1737,6435
s1737,6436
s1737,6437
s1740,6438
s1740,6439
s1740,6440
s1740,6441
s1740,6442
s1740,6443
s1740,6444
s1740,6445
s1742,6446
s1742,6447
s1742,4719
s1742,6448
s1742,6449
s1742,6450
s1742,6451
s1742,6452
s1742,6453
s1742,6454
s1742,6455
s1743,6456
s1744,6457
s1744,6458
s1744,6459
s1748,6460
s1748,5476
s1748,6461
s1748,6462
s1748,6463
s1748,6464
s1750,4003
s1750,6465
s1750,6466
s1750,5994
s1750,6467
s1750,6468
s1750,6469
s1750,6470
s1752,6471
s1752,6472
s1752,6473
s1752,6474
s1753,6472
s1753,6475
s1753,6476
s1753,6477
s1753,6478
s1753,6479
s1753,6480
s1753,6481
s1754,5010
s1754,6482
s1754,594
s1754,3267
s1754,6483
s1754,1392
s1762,1917
s1762,6484
s1762,5108
s1762,6485
s1762,6486
s1762,6487
s1762,6488
s1762,6489
s1762,6490
s1762,6491
s1763,1926
s1763,6492
s1763,6493
s1763,781
s1763,6494
s1763,6495
s1763,6496
s1763,6497
s1763,6498
s1763,6499
s1764,6500
s1764,3680
s1764,6501
s1764,6502
s1764,6503
s1764,4510
s1764,6504
s1764,6505
s1765,1330
s1765,1571
s1765,2098
s1765,3880
s1765,6506
s1765,15
s1765,3471
s1765,6507
s1765,6508
s1765,6509
s1765,5708
s1765,6510
s1768,1656
s1768,3107
s1768,6511
s1768,6512
s1768,6513
s1768,6514
s1768,6515
s1768,5152
s1768,6516
s1768,6517
s1769,2146
s1769,459
s1769,1352
s1769,6518
s1769,6519
s1769,6520
s1769,6521
s1769,1549
s1771,3001
s1771,6522
s1771,6523
s1771,6524
s1771,6525
s1771,6526
s1771,6527
s1771,5723
s1771,6528
s1771,6529
s1772,6530
s1772,6531
s1772,6532
s1772,6533
s1772,6534
s1772,6535
s1772,6536
s1772,6537
s1772,6538
s1772,6539
s1772,6540
s1772,6541
s1772,6542
s1772,6543
s1772,6544
s1772,6545
s1772,6546
s1772,6547
s1772,6548
s1772,6549
s1772,6550
s1772,6551
s1772,6552
s1772,6553
s1772,6554
s1772,6555
s1773,6556
s1773,6557
s1773,6558
s1773,6559
s1773,6560
s1773,6561
s1773,6562
s1773,6563
s1773,6564
s1773,6565
s1775,6566
s1775,6567
s1775,6568
s1775,2880
s1775,6569
s1775,6570
s1775,6571
s1775,6572
s1776,6573
s1776,6574
s1776,6575
s1776,6576
s1777,1510
s1777,211
s1777,2398
s1777,6577
s1777,6578
s1777,3868
s1777,233
s1778,6579
s1778,6580
s1778,6581
s1778,4015
s1778,6582
s1778,6583
s1778,6584
s1781,6585
s1781,6586
s1781,6587
s1781,1769
s1781,5963
s1781,5936
s1781,6588
s1781,6589
s1781,6590
s1781,6591
s1784,6592
s1784,1064
s1784,6593
s1784,6594
s1785,4997
s1785,4998
s1785,3711
s1785,2403
s1785,6595
s1785,6596
s1785,6325
s1785,3704
s1785,6597
s1785,6598
s1786,235
s1786,956
s1786,6599
s1786,1458
s1786,6600
s1786,6601
s1786,5970
s1786,6602
s1786,6603
s1788,4180
s1788,2459
s1788,2460
s1788,2461
s1788,2462
s1789,4930
s1789,6604
s1789,6605
s1789,6606
s1789,6607
s1789,6608
s1789,6609
s1789,6610
s1789,6611
s1789,6612
s1789,6613
s1794,6614
s1794,4581
s1794,45
s1794,620
s1794,6615
s1794,2120
s1794,6616
s1794,6617
s1794,6618
s1794,6619
s1794,6620
s1794,1882
s1794,3665
s1794,6621
s1794,2105
s1794,6622
s1794,6623
s1794,1457
s1794,2380
s1794,6624
s1795,6625
s1795,6626
s1795,6627
s1795,6628
s1795,6629
s1795,6630
s1795,6631
s1795,6632
s1795,6633
s1795,5434
s1795,6634
s1796,6635
s1796,6636
s1796,6637
s1796,871
s1796,6177
s1796,6638
s1796,6639
s1796,6640
s1796,6641
s1797,6642
s1797,6643
s1797,2228
s1797,6644
s1797,5122
s1797,5916
s1797,6645
s1797,6646
s1798,6647
s1798,236
s1798,2834
s1798,3917
s1798,4518
s1798,6524
s1798,6648
s1799,6649
s1799,6650
s1799,6651
s1799,6652
s1799,6653
s1799,6654
s1799,6655
s1799,6656
s1799,6657
s1802,6658
s1802,6659
s1802,2942
s1802,6660
s1802,2101
s1802,6661
s1802,6662
s1802,5404
s1802,6663
s1802,6664
s1802,6665
s1802,6666
s1802,6667
s1803,6668
s1803,6669
s1803,6670
s1803,6671
s1803,6672
s1803,6566
s1803,6673
s1803,6674
s1803,6675
s1807,6676
s1807,6556
s1807,6677
s1807,6678
s1807,6679
s1807,6680
s1807,6681
s1807,6682
s1808,6423
s1808,5469
s1808,6683
s1809,4991
s1809,6684
s1809,6685
s1809,6686
s1809,6687
s1809,5861
s1809,6688
s1809,6689
s1809,6690
s1809,1577
s1810,4998
s1810,4997
s1810,6691
s1810,6692
s1810,6693
s1810,6694
s1810,6695
s1810,5665
s1810,6696
s1810,6697
s1811,1718
s1811,6698
s1811,43
s1811,6699
s1811,6700
s1811,6701
s1811,6702
s1811,3737
s1811,6703
s1811,1772
s1812,6704
s1812,763
s1812,6705
s1812,6706
s1812,6707
s1812,1398
s1812,6708
s1812,6709
s1813,2310
s1813,3315
s1813,6710
s1815,5056
s1815,5705
s1815,793
s1815,4993
s1815,2954
s1815,6711
s1815,6712
s1815,2865
s1815,6713
s1815,6714
s1816,6715
s1816,5460
s1816,5458
s1816,5459
s1816,5461
s1816,5462
s1816,6716
s1816,5463
s1816,5464
s1817,6717
s1817,1697
s1817,6718
s1817,6719
s1817,6720
s1817,4622
s1817,6721
s1817,6722
s1817,6723
s1818,6724
s1818,6725
s1818,6726
s1818,6727
s1818,6728
s1818,6729
s1819,6730
s1819,6731
s1819,6732
s1819,6733
s1819,6734
s1819,6735
s1819,6736
s1819,6737
s1819,6738
s1819,6739
s1819,6740
s1819,6741
s1819,6742
s1820,6743
s1820,6744
s1820,6745
s1820,6746
s1820,6747
s1820,6748
s1820,6749
s1820,6750
s1820,6751
s1821,6752
s1821,6753
s1822,6754
s1822,6755
s1822,6756
s1822,6757
s1822,6726
s1822,6758
s1823,6759
s1823,6757
s1823,6760
s1823,6761
s1823,6762
s1823,6763
s1823,6764
s1823,6765
s1823,6766
s1823,6767
s1823,6768
s1823,6769
s1823,6770
s1824,6771
s1825,6772
s1825,6773
s1825,6774
s1825,6775
s1825,6776
s1825,6777
s1825,6740
s1825,2306
s1826,6778
s1826,6779
s1826,6780
s1826,6781
s1826,2301
s1826,6733
s1826,6782
s1826,6783
s1826,6784
s1826,6785
s1827,6786
s1827,6787
s1827,6788
s1827,6789
s1827,6790
s1827,6791
s1828,6732
s1828,6743
s1828,6736
s1828,6792
s1828,6793
s1828,6794
s1828,6795
s1828,6796
s1828,6797
s1828,6798
s1830,6799
s1830,6800
s1830,6801
s1830,2302
s1830,6726
s1830,6733
s1831,6802
s1831,6803
s1831,6804
s1831,6805
s1831,6806
s1831,6807
s1831,6808
s1832,6809
s1832,6782
s1833,6810
s1833,6811
s1833,6812
s1833,2302
s1833,6813
s1833,6814
s1833,6815
s1834,6816
s1834,6817
s1834,1678
s1834,5812
s1834,6818
s1834,6819
s1834,6820
s1834,6821
s1834,6822
s1834,1324
s1834,6823
s1834,6824
s1834,1725
s1836,6825
s1836,2712
s1836,6826
s1836,6827
s1836,6828
s1836,6829
s1836,6830
s1836,6831
s1836,6832
s1836,6833
s1837,6834
s1837,6835
s1837,1058
s1837,6836
s1837,6837
s1837,4382
s1837,6838
s1837,6839
s1837,6840
s1837,6841
s1837,6842
s1837,6843
s1837,6844
s1839,120
s1839,2673
s1839,6845
s1839,6357
s1839,6846
s1839,2114
s1839,6847
s1839,6848
s1839,6849
s1839,3683
s1841,6850
s1841,6851
s1841,6852
s1841,1187
s1841,6853
s1841,6854
s1841,5283
s1841,6855
s1841,6856
s1841,6857
s1841,6858
s1841,6859
s1841,6860
s1843,2118
s1843,6861
s1843,6862
s1843,6863
s1843,4358
s1843,1330
s1843,6864
s1843,4592
s1843,4988
s1843,6865
s1843,6866
s1843,6867
s1844,6868
s1844,6869
s1844,6870
s1844,6871
s1844,6872
s1844,6873
s1844,6874
s1844,6875
s1844,6876
s1844,6877
s1845,6878
s1845,1652
s1845,2054
s1845,6879
s1845,6880
s1845,3288
s1845,5838
s1845,6881
s1845,6882
s1845,6883
s1846,6884
s1846,6885
s1846,4568
s1846,6886
s1846,6887
s1846,6888
s1846,6889
s1846,6890
s1846,6891
s1846,6892
s1847,6893
s1847,6894
s1847,6895
s1847,6140
s1847,6896
s1847,6897
s1847,6898
s1847,6899
s1847,6900
s1847,5572
s1850,6901
s1850,6902
s1850,4813
s1850,6903
s1850,1684
s1850,4107
s1850,6904
s1850,6905
s1850,4812
s1851,6906
s1851,6907
s1851,6908
s1851,1679
s1851,6909
s1851,6910
s1856,6911
s1856,6912
s1856,3207
s1856,6913
s1856,6914
s1856,73
s1856,6915
s1857,6916
s1859,6917
s1859,4005
s1859,6918
s1859,6919
s1859,5267
s1860,4160
s1860,4161
s1860,4162
s1860,4163
s1860,4164
s1860,4165
s1860,4166
s1860,1347
s1860,4167
s1860,4168
s1862,3622
s1862,282
s1862,6920
s1862,6921
s1862,818
s1862,6922
s1862,6923
s1862,6924
s1862,6925
s1863,816
s1863,6926
s1863,286
s1863,6927
s1863,6928
s1863,6929
s1863,6930
s1863,6931
s1863,6932
s1864,6933
s1864,943
s1864,6934
s1864,6935
s1864,6936
s1866,910
s1866,900
s1866,4013
s1866,5250
s1866,6937
s1866,285
s1866,829
s1866,819
s1866,6938
s1866,305
s1867,902
s1867,6939
s1867,6940
s1867,5267
s1867,6181
s1867,6941
s1867,6942
s1867,1167
s1868,6943
s1868,6944
s1868,6945
s1868,6946
s1868,6947
s1868,6948
s1868,6949
s1868,6950
s1870,6951
s1870,1849
s1870,6952
s1870,6953
s1870,1802
s1870,6954
s1871,3498
s1871,6955
s1871,3496
s1871,6956
s1871,3504
s1871,6957
s1871,6958
s1871,6959
s1871,6960
s1871,6961
s1873,6962
s1873,6963
s1873,6964
s1873,6965
s1873,3909
s1873,6966
s1873,6967
s1873,6968
s1875,6969
s1877,6970
s1877,6971
s1877,6972
s1877,6973
s1880,38
s1880,39
s1880,6974
s1880,2294
s1880,2736
s1880,45
s1880,42
s1880,6975
s1880,572
s1880,47
s1880,4509
s1880,6976
s1880,6977
s1880,6978
s1880,6979
s1880,6980
s1880,46
s1880,6981
s1880,1722
s1880,6982
s1880,6983
s1880,6984
s1880,6985
s1881,6986
s1881,6987
s1881,6988
s1881,6989
s1881,6990
s1881,6991
s1881,6992
s1881,6993
s1881,6994
s1881,6995
s1882,6996
s1882,6997
s1882,6998
s1882,6999
s1882,7000
s1882,7001
s1882,7002
s1882,7003
s1882,7004
s1882,7005
s1883,6143
s1884,7006
s1884,7007
s1884,7008
s1884,7009
s1884,7010
s1884,7011
s1885,7012
s1885,1443
s1885,7013
s1885,7014
s1885,7015
s1887,2582
s1888,7016
s1888,7017
s1888,5944
s1888,7018
s1888,2088
s1888,7019
s1888,7020
s1888,7021
s1888,7022
s1888,7023
s1888,7024
s1888,7025
s1889,7026
s1889,7027
s1889,7028
s1889,7029
s1889,3560
s1889,7030
s1889,7031
s1889,7032
s1889,7033
s1892,7034
s1892,7035
s1892,4408
s1892,7036
s1892,7037
s1892,7038
s1892,7039
s1892,7040
s1892,7041
s1892,7042
s1897,4284
s1897,217
s1897,4327
s1897,7043
s1897,7044
s1897,7045
s1897,7046
s1897,229
s1897,7047
s1897,7048
s1897,2790
s1897,7049
s1897,7050
s1897,6092
s1897,7051
s1898,3646
s1898,995
s1898,7052
s1898,7053
s1898,7054
s1898,7055
s1899,2947
s1899,665
s1900,3220
s1900,7056
s1900,7057
s1900,7058
s1900,7059
s1900,7060
s1900,3537
s1900,7061
s1900,7062
s1901,7063
s1901,7064
s1901,7065
s1901,1711
s1901,688
s1901,2412
s1901,7066
s1901,7067
s1901,7068
s1901,7069
s1901,7070
s1901,7071
s1901,1158
s1902,7072
s1902,7073
s1902,7074
s1902,7075
s1902,7076
s1902,7077
s1902,7078
s1902,3171
s1902,7079
s1902,7080
s1902,7081
s1902,7082
s1902,7083
s1903,7084
s1903,7085
s1903,7086
s1903,7087
s1903,7088
s1903,7089
s1903,7090
s1903,7091
s1903,7092
s1903,7093
s1903,7094
s1903,7095
s1904,4698
s1904,7096
s1904,7097
s1905,358
s1905,7098
s1906,4169
s1906,7099
s1906,7100
s1906,3121
s1906,4173
s1906,7101
s1906,7102
s1906,7103
s1910,1451
s1910,3405
s1910,7104
s1910,49
s1910,3410
s1910,7105
s1910,7106
s1910,7107
s1910,7108
s1913,1021
s1913,6078
s1913,7109
s1913,1592
s1913,1595
s1913,7110
s1913,7111
s1913,7112
s1913,7113
s1913,4142
s1917,7114
s1917,7115
s1921,7116
s1921,7117
s1921,7118
s1921,7119
s1921,7120
s1921,7121
s1922,6509
s1922,7122
s1922,3349
s1922,7123
s1922,3468
s1922,7124
s1922,7125
s1922,7126
s1922,7127
s1922,7128
s1925,6845
s1925,7129
s1925,648
s1925,7130
s1925,7131
s1925,7132
s1925,7133
s1925,7134
s1928,7135
s1928,7136
s1928,7137
s1928,7138
s1928,7139
s1928,7140
s1931,6839
s1931,7141
s1931,6157
s1931,7142
s1931,7143
s1931,7144
s1931,7145
s1931,7146
s1932,2998
s1932,2098
s1932,7147
s1932,3856
s1932,7148
s1932,1612
s1932,7149
s1932,7150
s1932,7151
s1936,3857
s1937,2828
s1937,7152
s1937,7153
s1937,7154
s1937,7155
s1937,7156
s1937,7157
s1937,7158
s1937,7159
s1937,7160
s1937,7161
s1937,7162
s1937,7163
s1937,7164
s1937,7165
s1937,7166
s1937,7167
s1938,7168
s1938,7169
s1938,7170
s1938,7171
s1938,7172
s1938,7173
s1938,7174
s1938,7175
s1938,7176
s1938,7177
s1938,7178
s1939,822
s1939,7179
s1939,7180
s1939,7181
s1939,7182
s1939,5274
s1939,7183
s1939,7184
s1939,7185
s1939,7186
s1940,948
s1940,282
s1940,7187
s1940,3021
s1940,1537
s1940,3486
s1940,7188
s1941,902
s1941,4005
s1941,7187
s1941,817
s1941,7189
s1941,7190
s1941,4746
s1941,1540
s1942,6918
s1942,6942
s1942,3619
s1942,7191
s1942,7192
s1942,7193
s1942,7194
s1942,7195
s1942,7196
s1942,7197
s1943,948
s1943,947
s1943,7187
s1943,7188
s1943,7198
s1944,6918
s1944,4005
s1944,7199
s1944,7200
s1944,6172
s1944,7201
s1944,7202
s1944,3072
s1944,7203
s1945,3622
s1945,994
s1945,6188
s1945,7204
s1945,7205
s1945,5466
s1946,7206
s1946,7207
s1946,820
s1946,7208
s1946,832
s1946,3487
s1946,7209
s1946,7210
s1946,7184
s1946,3646
s1947,910
s1947,6636
s1947,5249
s1947,5466
s1947,4013
s1947,7211
s1947,7212
s1947,4769
s1947,900
s1947,825
s1947,6182
s1951,7213
s1951,7214
s1951,7215
s1951,7216
s1951,7217
s1951,7218
s1951,7219
s1951,7220
s1951,7221
s1951,7222
s1958,368
s1958,52
s1958,7223
s1958,1310
s1958,6335
s1958,7224
s1958,2140
s1958,2004
s1958,7225
s1958,2287
s1960,7226
s1960,7227
s1960,7228
s1960,7229
s1960,7230
s1960,3683
s1960,7231
s1960,7232
s1960,7233
s1960,7234
s1961,220
s1964,7235
s1964,7236
s1964,7237
s1964,7238
s1964,7239
s1964,7240
s1964,7241
s1964,7242
s1964,7243
s1964,7244
s1964,7245
s1964,3794
s1964,7246
s1964,7247
s1964,7248
s1965,7249
s1965,7250
s1965,7251
s1965,7252
s1965,7253
s1965,7254
s1965,7255
s1965,7256
s1965,7257
s1965,7258
s1965,7259
s1965,7260
s1965,7261
s1965,7262
s1965,7263
s1965,7264
s1966,7249
s1966,7257
s1966,7265
s1966,7254
s1966,7255
s1966,7256
s1966,7266
s1966,7250
s1966,7251
s1966,7253
s1966,7252
s1966,7267
s1966,7268
s1966,7259
s1966,7269
s1966,7270
s1966,7271
s1967,7249
s1967,7250
s1967,7255
s1967,7253
s1967,7252
s1967,7251
s1967,7270
s1967,7272
s1967,7273
s1967,7271
s1967,7257
s1967,7254
s1967,7256
s1967,7266
s1967,7259
s1967,7269
s1968,7253
s1968,7252
s1968,7274
s1968,7275
s1968,7276
s1968,7249
s1968,7277
s1968,7272
s1968,7267
s1968,7268
s1968,7235
s1968,7236
s1968,7237
s1968,7278
s1968,7261
s1968,7279
s1970,7249
s1970,7267
s1970,7268
s1970,7250
s1970,7251
s1970,7257
s1970,7254
s1970,7255
s1970,7256
s1970,7235
s1970,7236
s1970,7237
s1970,7253
s1970,7252
s1970,7261
s1970,7263
s1971,7280
s1971,7281
s1971,3025
s1971,7282
s1971,7283
s1971,7284
s1971,7285
s1971,7286
s1972,7287
s1972,7288
s1972,311
s1972,6927
s1972,7289
s1972,909
s1972,7290
s1972,7291
s1973,7292
s1973,7293
s1973,7294
s1973,7295
s1973,7296
s1973,7297
s1975,4889
s1975,7298
s1975,7299
s1975,7300
s1975,6181
s1975,7301
s1975,7302
s1975,3647
s1975,7303
s1975,7304
s1976,4009
s1976,3616
s1976,866
s1976,7305
s1976,7306
s1976,285
s1976,1537
s1976,284
s1976,822
s1976,5251
s1977,7307
s1977,7308
s1977,7309
s1977,7310
s1977,7297
s1977,7311
s1977,7312
s1977,7313
s1977,949
s1978,7314
s1978,3485
s1978,1849
s1978,7315
s1978,312
s1978,7316
s1978,7317
s1978,7318
s1978,7197
s1978,7319
s1982,7320
s1982,7321
s1982,7322
s1982,7323
s1982,7324
s1982,7325
s1982,4653
s1982,7326
s1983,7327
s1983,7328
s1983,7329
s1983,1850
s1983,7330
s1983,7331
s1983,7332
s1983,7333
s1985,7334
s1986,7335
s1986,7336
s1986,7337
s1986,7338
s1986,7339
s1986,7340
s1986,7341
s1988,7342
s1988,7343
s1988,7344
s1988,7345
s1988,7346
s1988,7347
s1988,7348
s1988,7349
s1988,7350
s1988,7351
s1996,6511
s1996,7352
s1996,7353
s1996,1666
s1996,3680
s1996,1883
s1996,7130
s1996,6105
s1996,7354
s1996,7355
s1997,7356
s1997,7357
s1997,446
s1997,7358
s1997,7359
s1997,7360
s1997,5102
s1997,7361
s1997,7362
s1998,1461
s1998,7363
s1998,7364
s1998,7365
s1998,7366
s1998,7367
s1998,7368
s1998,7369
s1998,7370
s1998,7371
s1999,552
s1999,7372
s1999,7373
s1999,7374
s1999,7375
s1999,7376
s1999,7377
s1999,7378
s1999,7379
s1999,7380
s1999,7381
s1999,7382
s1999,7383
s1999,7384
s1999,7385
s1999,7386
s1999,7387
s2001,7388
s2002,7389
s2002,7390
s2002,6334
s2002,7391
s2002,7392
s2002,7393
s2002,7394
s2002,7395
s2002,7396
s2004,1279
s2004,113
s2004,7397
s2004,621
s2004,7398
s2004,7399
s2004,7400
s2004,7401
s2004,1497
s2004,983
s2004,4581
s2004,1658
s2004,251
s2006,7402
s2006,3870
s2006,7403
s2006,227
s2006,7404
s2006,217
s2006,7405
s2006,7406
s2006,7046
s2006,3961
s2008,7407
s2008,7408
s2008,7409
s2008,7410
s2008,7411
s2008,7412
s2008,7413
s2008,7414
s2008,7415
s2008,7416
s2008,7417
s2008,7418
s2008,7419
s2008,7420
s2008,7421
s2008,7079
s2008,7422
s2008,7423
s2008,7424
s2008,7425
s2008,7426
s2008,7427
s2011,2078
s2011,7428
s2011,5302
s2011,7429
s2011,7430
s2011,3918
